URL,Product Name,Price,Rating,No of reviews
/Dell-Essential-Backpack-15-ES1520P/dp/B07TTCXHRH/ref=sr_1_82?crid=2M096C61O4MLT&keywords=bags&qid=1653554736&sprefix=ba%2Caps%2C283&sr=8-82,Dell Essential Backpack 15 (ES1520P),980,4.0 out of 5 stars,155
/HEROZ-Backpack-Resistant-Durable-Notebook/dp/B09B7KC93T/ref=sr_1_83?crid=2M096C61O4MLT&keywords=bags&qid=1653554736&sprefix=ba%2Caps%2C283&sr=8-83,HEROZ Hammer Unisex Nylon 35 L Travel Laptop Backpack Water Resistant Slim Durable Fits Up to 17.3 Inch Laptop Notebook (Black),"1,022",4.2 out of 5 stars,155
/WILDCRAFT-Maestro-Plus-Black-Coated/dp/B07GNGG435/ref=sr_1_84?crid=2M096C61O4MLT&keywords=bags&qid=1653554736&sprefix=ba%2Caps%2C283&sr=8-84,WILDCRAFT Maestro Plus Black Coated,"2,379",4.2 out of 5 stars,155
/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg5_1?ie=UTF8&adId=A0650097HNMK5B0DY4UV&url=%2FLunars-Bingo-Laptop-Resistant-48L%2Fdp%2FB08YZ8FFBZ%2Fref%3Dsr_1_85_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1653554736%26smid%3DA3RXEJKPWRVCLY%26sprefix%3Dba%252Caps%252C283%26sr%3D8-85-spons%26psc%3D1&qualifier=1653554736&id=1324922040599980&widgetName=sp_btf,Lunar's Bingo - 48 L Laptop Office/School/Travel/Business Backpack Water Resistant - Fits Up to 15.6 Inch Laptop Notebook with 1 Year Warranty,899,3.9 out of 5 stars,155
/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg5_1?ie=UTF8&adId=A09017841YW5HI6F6YZBD&url=%2FUrban-Tribe-Laptop-Backpack-Accelerator%2Fdp%2FB01M6WLGH0%2Fref%3Dsr_1_86_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1653554736%26sprefix%3Dba%252Caps%252C283%26sr%3D8-86-spons%26psc%3D1&qualifier=1653554736&id=1324922040599980&widgetName=sp_btf,"Urban Tribe Accelerator 30L Laptop Backpack with 15.6"" compartment for Office/Business/Travel/College, Casual Bag for Men and Women, Black","1,649",4.1 out of 5 stars,155
/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg5_1?ie=UTF8&adId=A05159223W5A3CWMOUMHG&url=%2FHalf-Moon-Waterproof-Backpack-Students%2Fdp%2FB085MHDJ93%2Fref%3Dsr_1_65_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1653554737%26smid%3DA1UVZJ9N7FK5G6%26sprefix%3Dba%252Caps%252C283%26sr%3D8-65-spons%26psc%3D1&qualifier=1653554737&id=2544579524734965&widgetName=sp_atf_next,Half Moon 35 L Casual Waterproof Laptop Bag/Backpack for Men Women Boys Girls/Office School College Teens & Students with Rain Cover (18 Inch) (Navy),689,3.9 out of 5 stars,155
/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg5_1?ie=UTF8&adId=A10460101KYDVV3DEIG8N&url=%2FPALAY%25C2%25AE-Student-Backpack-Travel-Students%2Fdp%2FB09XMFBMCR%2Fref%3Dsr_1_66_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1653554737%26sprefix%3Dba%252Caps%252C283%26sr%3D8-66-spons%26psc%3D1&qualifier=1653554737&id=2544579524734965&widgetName=sp_atf_next,"PALAY® BTS Student Backpack with Cable Vent, Backpack Travel Bag Students Backpack Laptop Bag","1,699",3.9 out of 5 stars,155
/Amazon-Brand-Solimo-Backpack-litres/dp/B07FQMN9VN/ref=sr_1_67?crid=2M096C61O4MLT&keywords=bags&qid=1653554737&sprefix=ba%2Caps%2C283&sr=8-67,"Amazon Brand - Solimo Rain & Dust Cover for Backpack (30 Litres, Black)",219,4.3 out of 5 stars,155
/Artistix-Backpack-Anti-Theft-Charging-Resistance/dp/B082PKX18C/ref=sr_1_68?crid=2M096C61O4MLT&keywords=bags&qid=1653554737&sprefix=ba%2Caps%2C283&sr=8-68,Artistix Talon Anti-Theft Design Laptop Backpack Bag in Water Resistance With USB Charging Port (46 Cm) (Black),999,4.3 out of 5 stars,155
/Fur-Jaden-Charging-Waterproof-BM36_BlueZip/dp/B07MXM5M99/ref=sr_1_69?crid=2M096C61O4MLT&keywords=bags&qid=1653554737&sprefix=ba%2Caps%2C283&sr=8-69,"Fur Jaden 15.6 Inch Laptop Backpack 25 LTR Bag for School, College and Office with USB Charging Port",599,3.9 out of 5 stars,155
/Baggit-Womens-Hobo-Handbag-Green/dp/B097C2T2DS/ref=sr_1_70?crid=2M096C61O4MLT&keywords=bags&qid=1653554737&sprefix=ba%2Caps%2C283&sr=8-70,Baggit Women's Sling Bag,608,4.5 out of 5 stars,155
/Deal-Polyester-Backpack-Computer-Resistant/dp/B08RC39B71/ref=sr_1_71?crid=2M096C61O4MLT&keywords=bags&qid=1653554737&sprefix=ba%2Caps%2C283&sr=8-71,"The Deal Men's 15.6 Inch Polyester Casual Laptop Backpack, Travel Computer Bag Water Resistant College Work School Bag (Blue)",299,3.5 out of 5 stars,155
/Genie-Spritz-Daypack-Fashion-Backpack/dp/B083ZDT8SD/ref=sr_1_72?crid=2M096C61O4MLT&keywords=bags&qid=1653554737&sprefix=ba%2Caps%2C283&sr=8-72,"Genie Spritz Daypack 14 inch, Stylish and Trendy College backpacks for girls, Water Resistant and Lightweight Mini Bags for Travelling Purpose. Latest Collection of Backpack for women (Rose)",328,4.3 out of 5 stars,155
/Fur-Jaden-resistant-Backpack-BM100_Brown/dp/B07P5X6NSN/ref=sr_1_73?crid=2M096C61O4MLT&keywords=bags&qid=1653554737&sprefix=ba%2Caps%2C283&sr=8-73,Fur Jaden 15.6 Inch Laptop Backpack Bag with USB Charging Port,999,4.2 out of 5 stars,155
/Pagwin-Waterproof-Backpack-College-Business/dp/B09VZC6C8W/ref=sr_1_74?crid=2M096C61O4MLT&keywords=bags&qid=1653554737&sprefix=ba%2Caps%2C283&sr=8-74,Pagwin 15.6 inch 25 L Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Travel Backpack (PG-0025),549,3.3 out of 5 stars,155
/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg5_1?ie=UTF8&adId=A088207334X9IHHU1L8TU&url=%2FPOLESTAR-Vintage-Laptop-Backpack-bagpack%2Fdp%2FB081GSQ9D9%2Fref%3Dsr_1_75_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1653554737%26sprefix%3Dba%252Caps%252C283%26sr%3D8-75-spons%26psc%3D1&qualifier=1653554737&id=2544579524734965&widgetName=sp_mtf,"POLESTAR Vintage 32 L College/ School/ Office/ Casual/ Travel Backpack with 15.6"" laptop compartment, suitable for both men & women,1 year warranty",619,4.0 out of 5 stars,155
/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg5_1?ie=UTF8&adId=A0824401U7A0UU4HMRG3&url=%2FFormal-Laptop-Backpack-Charging-Resistant%2Fdp%2FB086X2885R%2Fref%3Dsr_1_76_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1653554737%26sprefix%3Dba%252Caps%252C283%26sr%3D8-76-spons%26psc%3D1&qualifier=1653554737&id=2544579524734965&widgetName=sp_mtf,"Storm Formal 17"" Laptop Backpack with USB Charging and Dust/Water Resistant bottom","1,099",3.9 out of 5 stars,155
/ALIZA-Womens-Tote-Bag-Black/dp/B08JJ8RQNR/ref=sr_1_77?crid=2M096C61O4MLT&keywords=bags&qid=1653554737&sprefix=ba%2Caps%2C283&sr=8-77,ALIZA Women's Tote Bag,404,4.1 out of 5 stars,155
/ADISA-Women-Flower-Crossbody-SL6007-GRN_Green/dp/B09TPM1BTX/ref=sr_1_78?crid=2M096C61O4MLT&keywords=bags&qid=1653554737&sprefix=ba%2Caps%2C283&sr=8-78,ADISA Women Girls Flower Print Sling Bag Round Crossbody Purse,595,4.1 out of 5 stars,155
/HOT-SHOT-Waterproof-Comfortable-Compartment/dp/B07J4ML9SV/ref=sr_1_79?crid=2M096C61O4MLT&keywords=bags&qid=1653554737&sprefix=ba%2Caps%2C283&sr=8-79,Hot Shot Backpack-166 Polyester 35 Lit Heavy duty Waterproof 15-18 inch Laptop/office Solid Backpack Bag,"1,099",3.3 out of 5 stars,155
/DIXON-Synthetic-Leather-Stylish-Branded/dp/B09HMRH1S8/ref=sr_1_80?crid=2M096C61O4MLT&keywords=bags&qid=1653554737&sprefix=ba%2Caps%2C283&sr=8-80,DIXON Synthetic Leather Stylish Sling Bag for Women/Trendy Branded Sling Bag for Girls Latest White,369,4.5 out of 5 stars,155
/Westcraft-Resistant-College-School-Backpacks/dp/B08RWNS15W/ref=sr_1_81?crid=2M096C61O4MLT&keywords=bags&qid=1653554737&sprefix=ba%2Caps%2C283&sr=8-81,"Westcraft Water Resistant College School Bag Laptop Bag, Travel Backpacks Laptop Bag for Women Men",270,3.5 out of 5 stars,155
/Touristiano-Resistant-College-Computer-Backpacks/dp/B08W2C3QKM/ref=sr_1_82?crid=2M096C61O4MLT&keywords=bags&qid=1653554737&sprefix=ba%2Caps%2C283&sr=8-82,"Touristiano Water Resistant College School Book Bag Laptop Computer, Travel Backpacks Laptop Bag for Women Men (Grey) (Navy Blue)",408,3.1 out of 5 stars,155
/Baggit-2122503-Womens-Western-Pink/dp/B0992CL3Z5/ref=sr_1_83?crid=2M096C61O4MLT&keywords=bags&qid=1653554737&sprefix=ba%2Caps%2C283&sr=8-83,Baggit Women's Sling Bag,507,3.9 out of 5 stars,155
/Heelium-Eco-Friendly-Washable-Lightweight-Drawstring/dp/B08DP7H3HJ/ref=sr_1_84?crid=2M096C61O4MLT&keywords=bags&qid=1653554737&sprefix=ba%2Caps%2C283&sr=8-84,"Heelium Cotton Cloth Bag, Eco-Friendly Washable & Lightweight Shoulder Drawstring Backpack for Men and Women, Size: 45 x 28 cm, Off-white",359,3.6 out of 5 stars,155
/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg5_1?ie=UTF8&adId=A0650097HNMK5B0DY4UV&url=%2FLunars-Bingo-Laptop-Resistant-48L%2Fdp%2FB08YZ8FFBZ%2Fref%3Dsr_1_85_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1653554737%26smid%3DA3RXEJKPWRVCLY%26sprefix%3Dba%252Caps%252C283%26sr%3D8-85-spons%26psc%3D1&qualifier=1653554737&id=2544579524734965&widgetName=sp_btf,Lunar's Bingo - 48 L Laptop Office/School/Travel/Business Backpack Water Resistant - Fits Up to 15.6 Inch Laptop Notebook with 1 Year Warranty,899,3.9 out of 5 stars,155
/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg5_1?ie=UTF8&adId=A09017841YW5HI6F6YZBD&url=%2FUrban-Tribe-Laptop-Backpack-Accelerator%2Fdp%2FB01M6WLGH0%2Fref%3Dsr_1_86_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1653554737%26sprefix%3Dba%252Caps%252C283%26sr%3D8-86-spons%26psc%3D1&qualifier=1653554737&id=2544579524734965&widgetName=sp_btf,"Urban Tribe Accelerator 30L Laptop Backpack with 15.6"" compartment for Office/Business/Travel/College, Casual Bag for Men and Women, Black","1,649",4.1 out of 5 stars,155
/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg5_1?ie=UTF8&adId=A05159223W5A3CWMOUMHG&url=%2FHalf-Moon-Waterproof-Backpack-Students%2Fdp%2FB085MHDJ93%2Fref%3Dsr_1_65_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1653554739%26smid%3DA1UVZJ9N7FK5G6%26sprefix%3Dba%252Caps%252C283%26sr%3D8-65-spons%26psc%3D1&qualifier=1653554739&id=8188854947496404&widgetName=sp_atf_next,Half Moon 35 L Casual Waterproof Laptop Bag/Backpack for Men Women Boys Girls/Office School College Teens & Students with Rain Cover (18 Inch) (Navy),689,3.9 out of 5 stars,155
/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg5_1?ie=UTF8&adId=A10460101KYDVV3DEIG8N&url=%2FPALAY%25C2%25AE-Student-Backpack-Travel-Students%2Fdp%2FB09XMFBMCR%2Fref%3Dsr_1_66_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1653554739%26sprefix%3Dba%252Caps%252C283%26sr%3D8-66-spons%26psc%3D1&qualifier=1653554739&id=8188854947496404&widgetName=sp_atf_next,"PALAY® BTS Student Backpack with Cable Vent, Backpack Travel Bag Students Backpack Laptop Bag","1,699",3.9 out of 5 stars,155
/ZIPLINE-Synthetic-Executive-Briefcase-compartments/dp/B0756WRR9Z/ref=sr_1_67?crid=2M096C61O4MLT&keywords=bags&qid=1653554739&sprefix=ba%2Caps%2C283&sr=8-67,Zipline Office Laptop Vegan Leather Executive Formal 15.6 inch Laptop & MacBook Briefcase Messenger/Office/Travel/Business Bag for Men Women with Multiple compartments (Brown),"1,456",4.3 out of 5 stars,155
/Amazon-Brand-Solimo-Backpack-litres/dp/B07FQMN9VN/ref=sr_1_68?crid=2M096C61O4MLT&keywords=bags&qid=1653554739&sprefix=ba%2Caps%2C283&sr=8-68,"Amazon Brand - Solimo Rain & Dust Cover for Backpack (30 Litres, Black)",219,4.3 out of 5 stars,155
/Fancyku-Bangtan-Backpack-Shoulder-Charging/dp/B07L4GYKH9/ref=sr_1_69?crid=2M096C61O4MLT&keywords=bags&qid=1653554739&sprefix=ba%2Caps%2C283&sr=8-69,Fancyku Kpop BTS Bangtan Boys Casual Backpack Daypack Laptop Bag School Bag Bookbag Shoulder Bag with USB Charging Port(Black 3),"1,188",4.0 out of 5 stars,155
/Baggit-Womens-Hobo-Handbag-Green/dp/B097C2T2DS/ref=sr_1_70?crid=2M096C61O4MLT&keywords=bags&qid=1653554739&sprefix=ba%2Caps%2C283&sr=8-70,Baggit Women's Sling Bag,608,4.5 out of 5 stars,155
/Lenovo-Professional-Backpack-Water-resistant-Uncompromised/dp/B08R7S55H4/ref=sr_1_71?crid=2M096C61O4MLT&keywords=bags&qid=1653554739&sprefix=ba%2Caps%2C283&sr=8-71,"Lenovo 15.6"" Professional Backpack, Made in India, Water-resistant,Uncompromised storage, Travel friendly:Fleece-lined PC compartment,Vented,Padded BackPanel & Adjustable shoulder straps,Luggage strap","1,099",4.3 out of 5 stars,155
/SKYBAGS-Campus-College-Laptop-Backpack/dp/B08425TN29/ref=sr_1_72?crid=2M096C61O4MLT&keywords=bags&qid=1653554739&sprefix=ba%2Caps%2C283&sr=8-72,SKYBAGS Campus Plus XL RED College Laptop Backpack 33L,"2,440",3.9 out of 5 stars,155
/Best-Deal-Laptop-Bags-Dell/dp/B01JRNQDVA/ref=sr_1_73?crid=2M096C61O4MLT&keywords=bags&qid=1653554739&sprefix=ba%2Caps%2C283&sr=8-73,Best Deal Laptop Bags for HP/Dell Etc.,310,3.1 out of 5 stars,155
/Genie-Spritz-Daypack-Fashion-Backpack/dp/B083ZDT8SD/ref=sr_1_74?crid=2M096C61O4MLT&keywords=bags&qid=1653554739&sprefix=ba%2Caps%2C283&sr=8-74,"Genie Spritz Daypack 14 inch, Stylish and Trendy College backpacks for girls, Water Resistant and Lightweight Mini Bags for Travelling Purpose. Latest Collection of Backpack for women (Rose)",328,4.3 out of 5 stars,155
/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg5_1?ie=UTF8&adId=A088207334X9IHHU1L8TU&url=%2FPOLESTAR-Vintage-Laptop-Backpack-bagpack%2Fdp%2FB081GSQ9D9%2Fref%3Dsr_1_75_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1653554739%26sprefix%3Dba%252Caps%252C283%26sr%3D8-75-spons%26psc%3D1&qualifier=1653554739&id=8188854947496404&widgetName=sp_mtf,"POLESTAR Vintage 32 L College/ School/ Office/ Casual/ Travel Backpack with 15.6"" laptop compartment, suitable for both men & women,1 year warranty",619,4.0 out of 5 stars,155
/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg5_1?ie=UTF8&adId=A0824401U7A0UU4HMRG3&url=%2FFormal-Laptop-Backpack-Charging-Resistant%2Fdp%2FB086X2885R%2Fref%3Dsr_1_76_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1653554739%26sprefix%3Dba%252Caps%252C283%26sr%3D8-76-spons%26psc%3D1&qualifier=1653554739&id=8188854947496404&widgetName=sp_mtf,"Storm Formal 17"" Laptop Backpack with USB Charging and Dust/Water Resistant bottom","1,099",3.9 out of 5 stars,155
/BennettTM-Mystic-Shoulder-Messenger-Repellent/dp/B09321GJXZ/ref=sr_1_77?crid=2M096C61O4MLT&keywords=bags&qid=1653554739&sprefix=ba%2Caps%2C283&sr=8-77,"Bennett™ Mystic 15.6 inch Laptop Shoulder Messenger Sling Office Bag, Water Repellent Fabric for Men and Women (Grey)",512,4.1 out of 5 stars,155
/ALIZA-Womens-Tote-Bag-Black/dp/B08JJ8RQNR/ref=sr_1_78?crid=2M096C61O4MLT&keywords=bags&qid=1653554739&sprefix=ba%2Caps%2C283&sr=8-78,ALIZA Women's Tote Bag,404,4.1 out of 5 stars,155
/HP-Express-Backpack-15-6-inch-laptops/dp/B07H5YQ1MS/ref=sr_1_79?crid=2M096C61O4MLT&keywords=bags&qid=1653554739&sprefix=ba%2Caps%2C283&sr=8-79,HP Express 27 ltrs 15.6-inch Laptop Backpack (Black),849,4.2 out of 5 stars,155
/Touristiano-Resistant-College-Computer-Backpacks/dp/B08W2C3QKM/ref=sr_1_80?crid=2M096C61O4MLT&keywords=bags&qid=1653554739&sprefix=ba%2Caps%2C283&sr=8-80,"Touristiano Water Resistant College School Book Bag Laptop Computer, Travel Backpacks Laptop Bag for Women Men (Grey) (Navy Blue)",408,3.1 out of 5 stars,155
/DIXON-Synthetic-Leather-Stylish-Branded/dp/B09HMRH1S8/ref=sr_1_81?crid=2M096C61O4MLT&keywords=bags&qid=1653554739&sprefix=ba%2Caps%2C283&sr=8-81,DIXON Synthetic Leather Stylish Sling Bag for Women/Trendy Branded Sling Bag for Girls Latest White,369,4.5 out of 5 stars,155
/BennettTM-Shoulder-Messenger-Repellent-Charcoal/dp/B09CV24TMK/ref=sr_1_82?crid=2M096C61O4MLT&keywords=bags&qid=1653554739&sprefix=ba%2Caps%2C283&sr=8-82,"Bennett™ Mystic 15.6 inch Laptop Shoulder Messenger Sling Office Bag, Water Repellent Fabric for Men and Women (Charcoal Black)",512,4.1 out of 5 stars,155
/WILDCRAFT-Maestro-Plus-Black-Coated/dp/B07GNGG435/ref=sr_1_83?crid=2M096C61O4MLT&keywords=bags&qid=1653554739&sprefix=ba%2Caps%2C283&sr=8-83,WILDCRAFT Maestro Plus Black Coated,"2,379",4.2 out of 5 stars,155
/Baggit-2122503-Womens-Western-Pink/dp/B0992CL3Z5/ref=sr_1_84?crid=2M096C61O4MLT&keywords=bags&qid=1653554739&sprefix=ba%2Caps%2C283&sr=8-84,Baggit Women's Sling Bag,507,3.9 out of 5 stars,155
/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg5_1?ie=UTF8&adId=A0650097HNMK5B0DY4UV&url=%2FLunars-Bingo-Laptop-Resistant-48L%2Fdp%2FB08YZ8FFBZ%2Fref%3Dsr_1_85_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1653554739%26smid%3DA3RXEJKPWRVCLY%26sprefix%3Dba%252Caps%252C283%26sr%3D8-85-spons%26psc%3D1&qualifier=1653554739&id=8188854947496404&widgetName=sp_btf,Lunar's Bingo - 48 L Laptop Office/School/Travel/Business Backpack Water Resistant - Fits Up to 15.6 Inch Laptop Notebook with 1 Year Warranty,899,3.9 out of 5 stars,155
/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg5_1?ie=UTF8&adId=A09017841YW5HI6F6YZBD&url=%2FUrban-Tribe-Laptop-Backpack-Accelerator%2Fdp%2FB01M6WLGH0%2Fref%3Dsr_1_86_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1653554739%26sprefix%3Dba%252Caps%252C283%26sr%3D8-86-spons%26psc%3D1&qualifier=1653554739&id=8188854947496404&widgetName=sp_btf,"Urban Tribe Accelerator 30L Laptop Backpack with 15.6"" compartment for Office/Business/Travel/College, Casual Bag for Men and Women, Black","1,649",4.1 out of 5 stars,155
/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg5_1?ie=UTF8&adId=A05159223W5A3CWMOUMHG&url=%2FHalf-Moon-Waterproof-Backpack-Students%2Fdp%2FB085MHDJ93%2Fref%3Dsr_1_65_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1653554741%26smid%3DA1UVZJ9N7FK5G6%26sprefix%3Dba%252Caps%252C283%26sr%3D8-65-spons%26psc%3D1&qualifier=1653554741&id=8676820554152057&widgetName=sp_atf_next,Half Moon 35 L Casual Waterproof Laptop Bag/Backpack for Men Women Boys Girls/Office School College Teens & Students with Rain Cover (18 Inch) (Navy),689,3.9 out of 5 stars,"9,781"
/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg5_1?ie=UTF8&adId=A10460101KYDVV3DEIG8N&url=%2FPALAY%25C2%25AE-Student-Backpack-Travel-Students%2Fdp%2FB09XMFBMCR%2Fref%3Dsr_1_66_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1653554741%26sprefix%3Dba%252Caps%252C283%26sr%3D8-66-spons%26psc%3D1&qualifier=1653554741&id=8676820554152057&widgetName=sp_atf_next,"PALAY® BTS Student Backpack with Cable Vent, Backpack Travel Bag Students Backpack Laptop Bag","1,699",3.9 out of 5 stars,"9,781"
/SKYBAGS-Campus-College-Laptop-Backpack/dp/B08425TN29/ref=sr_1_67?crid=2M096C61O4MLT&keywords=bags&qid=1653554741&sprefix=ba%2Caps%2C283&sr=8-67,SKYBAGS Campus Plus XL RED College Laptop Backpack 33L,"2,440",3.9 out of 5 stars,20
/Backpack-Small-Black-Water-Repellant/dp/B088XB5XY8/ref=sr_1_68?crid=2M096C61O4MLT&keywords=bags&qid=1653554741&sprefix=ba%2Caps%2C283&sr=8-68,"Mi Step Out 12 L Mini Backpack (Small Size, Black, Water Repellant)",349,4.2 out of 5 stars,"2,685"
/Baggit-Womens-Hobo-Handbag-Green/dp/B097C2T2DS/ref=sr_1_69?crid=2M096C61O4MLT&keywords=bags&qid=1653554741&sprefix=ba%2Caps%2C283&sr=8-69,Baggit Women's Sling Bag,608,4.5 out of 5 stars,"1,179"
/ADISA-Women-Flower-Crossbody-SL6007-GRN_Green/dp/B09TPM1BTX/ref=sr_1_70?crid=2M096C61O4MLT&keywords=bags&qid=1653554741&sprefix=ba%2Caps%2C283&sr=8-70,ADISA Women Girls Flower Print Sling Bag Round Crossbody Purse,595,4.1 out of 5 stars,27
/Classic-Leather-Laptop-Backpack-LBPCLSLTH1901/dp/B07G4CYC74/ref=sr_1_71?crid=2M096C61O4MLT&keywords=bags&qid=1653554741&sprefix=ba%2Caps%2C283&sr=8-71,Gear Classic Anti Theft Faux Leather 20 Ltrs Tan Laptop Backpack (LBPCLSLTH1901),890,4.5 out of 5 stars,"1,459"
/Lunars-Bingo-Laptop-Resistant-48L/dp/B08YZ5XY31/ref=sr_1_72?crid=2M096C61O4MLT&keywords=bags&qid=1653554741&sprefix=ba%2Caps%2C283&sr=8-72,Lunar's Bingo - 48 L Laptop Office/School/Travel/Business Backpack Water Resistant - Fits Up to 15.6 Inch Laptop Notebook with 1 Year Warranty,899,3.9 out of 5 stars,"6,128"
/Martucci-Unisex-Waterproof-Laptop-Backpack/dp/B088B3ZVW2/ref=sr_1_73?crid=2M096C61O4MLT&keywords=bags&qid=1653554741&sprefix=ba%2Caps%2C283&sr=8-73,Martucci 15.6 inch 30 L Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Travel Backpack(Navy Blue),539,4.1 out of 5 stars,"3,287"
/Northzone-Polyester-School-Backpack-Compartment/dp/B08679WRLW/ref=sr_1_74?crid=2M096C61O4MLT&keywords=bags&qid=1653554741&sprefix=ba%2Caps%2C283&sr=8-74,Northzone Laptop Bag/College Bag/School Bag/Office Bag/Waterproof Bag/Travel Bag/Casual Backpack/Trending Backpack (Black1) 40L Backpack,593,4.0 out of 5 stars,"2,861"
/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg5_1?ie=UTF8&adId=A088207334X9IHHU1L8TU&url=%2FPOLESTAR-Vintage-Laptop-Backpack-bagpack%2Fdp%2FB081GSQ9D9%2Fref%3Dsr_1_75_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1653554741%26sprefix%3Dba%252Caps%252C283%26sr%3D8-75-spons%26psc%3D1&qualifier=1653554741&id=8676820554152057&widgetName=sp_mtf,"POLESTAR Vintage 32 L College/ School/ Office/ Casual/ Travel Backpack with 15.6"" laptop compartment, suitable for both men & women,1 year warranty",619,4.0 out of 5 stars,"5,602"
/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg5_1?ie=UTF8&adId=A0824401U7A0UU4HMRG3&url=%2FFormal-Laptop-Backpack-Charging-Resistant%2Fdp%2FB086X2885R%2Fref%3Dsr_1_76_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1653554741%26sprefix%3Dba%252Caps%252C283%26sr%3D8-76-spons%26psc%3D1&qualifier=1653554741&id=8676820554152057&widgetName=sp_mtf,"Storm Formal 17"" Laptop Backpack with USB Charging and Dust/Water Resistant bottom","1,099",3.9 out of 5 stars,14
/Genie-Spritz-Daypack-Fashion-Backpack/dp/B083ZDT8SD/ref=sr_1_77?crid=2M096C61O4MLT&keywords=bags&qid=1653554741&sprefix=ba%2Caps%2C283&sr=8-77,"Genie Spritz Daypack 14 inch, Stylish and Trendy College backpacks for girls, Water Resistant and Lightweight Mini Bags for Travelling Purpose. Latest Collection of Backpack for women (Rose)",328,4.3 out of 5 stars,569
/Touristiano-Resistant-College-Computer-Backpacks/dp/B08W2C3QKM/ref=sr_1_78?crid=2M096C61O4MLT&keywords=bags&qid=1653554741&sprefix=ba%2Caps%2C283&sr=8-78,"Touristiano Water Resistant College School Book Bag Laptop Computer, Travel Backpacks Laptop Bag for Women Men (Grey) (Navy Blue)",408,3.1 out of 5 stars,527
/Pagwin-Waterproof-Backpack-College-Business/dp/B09VZC6C8W/ref=sr_1_79?crid=2M096C61O4MLT&keywords=bags&qid=1653554741&sprefix=ba%2Caps%2C283&sr=8-79,Pagwin 15.6 inch 25 L Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Travel Backpack (PG-0025),549,3.3 out of 5 stars,26
/WILDCRAFT-Maestro-Plus-Black-Coated/dp/B07GNGG435/ref=sr_1_80?crid=2M096C61O4MLT&keywords=bags&qid=1653554741&sprefix=ba%2Caps%2C283&sr=8-80,WILDCRAFT Maestro Plus Black Coated,"2,379",4.2 out of 5 stars,84
/ALIZA-Womens-Tote-Bag-Black/dp/B08JJ8RQNR/ref=sr_1_81?crid=2M096C61O4MLT&keywords=bags&qid=1653554741&sprefix=ba%2Caps%2C283&sr=8-81,ALIZA Women's Tote Bag,404,4.1 out of 5 stars,"4,590"
